sn,log_hm,z,zerr,mB,mBerr,x1,x1err,x2,x2err,cov_mB_x1,cov_mB_x2,cov_x1_x2,is_log_mass_g_10
20345,5.0,0.263567,0.0,21.26973523366666,0.0430602576137556,-1.049132268583478,0.8450679176859741,-0.0965742434073801,0.0461032001130108,0.0158770896756503,0.0010827151734091,0.0125466531431894,0.0
20625,10.681,0.106834,0.0,19.477928531889237,0.0299406806272051,-0.0890443180216718,0.206538481119276,0.0023091352808533,0.0235788885571978,0.0018138026753337,0.000566791753372,0.0013517978712543,1.0
20764,11.011,0.164775,0.0,20.25898109619109,0.035850434743936,-1.20110485093683,0.599984318055374,-0.1134488888377581,0.0319884535236349,0.008178807480365,0.0007859232225399,0.0075359593687962,1.0
21034,10.63,0.107503,0.0,19.58630676457446,0.0291982301677584,0.0467307550004089,0.2909813929689972,0.0370776083537709,0.0238015464580912,0.0009765820729075,0.0005320605167451,0.0016046006338597,1.0
22075,11.172,0.128993,0.0,19.924889502940225,0.0340674062425078,-1.5146228709132372,0.3469323273430981,-0.0231642172856332,0.0291046841056287,-0.0003668399729321,0.0006169058413434,0.0027592558238082,1.0
2001ah,11.141,0.0589134208858,0.0,17.663560611884357,0.0659846836249461,1.330594844422344,0.6912117555165924,-0.0395347686481866,0.0292237658424415,0.0405269292528505,0.0009211662367804,0.0023141848269539,1.0
2001az,11.376,0.0405932441354,0.0,16.9542591491742,0.0395294872335688,1.2677859283297253,0.4687886693174495,-0.0588989975562405,0.0243381740018705,-0.0075403541779272,0.0005641891182875,0.0018033124251331,1.0
2001en,11.133,0.015444220975,0.0,15.151139625658985,0.0285882899301804,-1.0380783592555705,0.0732260594430155,0.0456569672606673,0.0229053632658893,-0.00046341517631,0.0005029423441044,-0.0002532299055356,1.0
2001fe,10.277,0.0144914556295,0.0,14.68924027034932,0.0248928121306159,0.6340343040483943,0.0882300373813065,-0.0441255848745416,0.0222149982994804,-7.836314687710719e-05,0.000441968243844,-0.0002211812617831,1.0
2001G,10.499,0.0170709602535,0.0,14.987152373574462,0.0358915614802473,0.2021550807503656,0.2855027749916334,-0.0475879558490436,0.0304658403810493,-6.281577304974073e-05,0.0009459412507198,-0.0007881258923813,1.0
2001V,5.0,0.0159647166729,0.0,14.58159006161494,0.0256043309361853,0.8581055066416089,0.0757045826679535,-0.0198105694120538,0.0219003370176017,0.0006084082117349,0.0004529668531052,0.0001374049246213,0.0
2002bf,10.741,0.0247441995889,0.0,16.476009629623018,0.0987505843298024,-2.015783880977545,0.1970356554191737,0.1666024908307998,0.0444258720606441,-0.006816843033384,0.0038498452686483,-0.0019832563147229,1.0
2002ck,10.976,0.0303127449006,0.0,16.313832911515732,0.0372511399642403,0.1581052192244824,0.0843020755821027,-0.0654385531963072,0.0227302086475181,-0.0002462315651715,0.0005649734991953,-0.000167626252397,1.0
2002cr,9.81,0.0102454563603,0.0,14.22181200800132,0.0260750246334922,-0.4932572713399916,0.0585586629001503,-0.0318762172305959,0.0225033570550425,0.0004394561276235,0.0004761840760994,0.0001181852002602,0.0
2002de,10.661,0.0282677393407,0.0,16.676919565281604,0.0255227244168382,0.4838883452044635,0.3150131240627235,0.1002806950462656,0.0227034900556663,0.0030597399049623,0.0004816834467553,0.0022918290648536,1.0
2002dp,10.567,0.0104468800128,0.0,14.576632333588648,0.0261817886615189,-0.5296314457191842,0.1780038871726223,0.0612818589668063,0.0230889647327355,0.001581261357673,0.0004978174033038,0.0010211963822031,1.0
2002he,10.867,0.0248394012451,0.0,16.222400905351158,0.0365736707610706,-1.9432003934153963,0.1674420056362803,-0.0621059229122916,0.0262936343665715,0.0040010616495197,0.0006852312217753,0.0013168411989443,1.0
2003ae,9.749,0.0337971225381,0.0,17.309809221014753,0.1119726825660141,-1.7880376643402287,0.2397581972406007,0.1179758546596356,0.0636706160063104,0.0137024855712323,0.0063443268471947,0.0047321429203058,0.0
2003cq,11.217,0.0337450504303,0.0,17.189567662965125,0.0435182615703601,-0.7435329867755477,0.158269283001522,0.1057029558314138,0.0357720576443469,0.0019207594979779,0.0014129991174011,0.0006553998079404,1.0
2003fa,10.552,0.0401637516916,0.0,16.70921772172287,0.0243696945839827,1.46524886044656,0.0912893394872994,-0.0610807765293235,0.0216051060991643,0.0006411852156367,0.0004179573248019,0.0001761326256467,1.0
2003it,11.267,0.0241878125817,0.0,16.37133784797965,0.0303250961331202,-1.5794225584278163,0.1553744581687759,0.0240683731505592,0.0279331079225999,0.0012731837671503,0.0006732863452726,0.00029019497057,1.0
2004as,9.371,0.0321264415979,0.0,17.02174902725144,0.0255835406804018,0.423584636656355,0.1375519337358947,0.0800110817827964,0.0222653514604543,0.000879730695588,0.0004536706330057,0.0001803369799963,0.0
